id_klienta,wiek,zawod,stan_cywilny,wyksztalcenie,debet,hipoteka,pozyczka,liczba_kontaktow,przerwa,poprzednie,poprzedni_wynik,zmiennosc_zatrudnienia,CPI,CCI,EURIBOR3M,wskaznik_zatrudnienia,rezultat
17876,46,blue-collar,single,basic.6y,unknown,no,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17877,47,unemployed,married,professional.course,unknown,yes,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
17878,40,admin.,single,university.degree,no,no,no,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
17879,50,technician,divorced,university.degree,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
17880,36,self-employed,divorced,professional.course,unknown,yes,yes,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
17881,31,student,single,unknown,no,yes,no,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
17882,30,technician,single,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
17883,36,management,married,university.degree,no,no,yes,3,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,yes
17884,41,services,divorced,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
17885,34,management,married,university.degree,no,yes,no,5,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,no
17886,29,blue-collar,married,high.school,no,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
17887,38,entrepreneur,married,basic.4y,no,no,no,1,999,0,nonexistent,-0.1,93.798,-40.4,4.76,5195.8,yes
17888,53,admin.,single,university.degree,unknown,unknown,unknown,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
17889,44,blue-collar,married,basic.9y,no,no,yes,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17890,50,blue-collar,married,basic.4y,unknown,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
17891,57,blue-collar,married,basic.4y,no,yes,yes,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17892,31,blue-collar,married,basic.6y,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
17893,41,blue-collar,single,basic.9y,no,yes,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
17894,48,blue-collar,married,basic.9y,unknown,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
17895,42,management,married,university.degree,no,yes,yes,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
17896,39,blue-collar,married,basic.6y,no,no,no,2,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,yes
17897,39,admin.,single,high.school,no,yes,no,3,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes
17898,62,blue-collar,married,unknown,no,no,no,2,999,2,failure,-1.8,93.369,-34.8,0.635,5008.7,no
17899,31,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6,yes
17900,30,admin.,single,university.degree,no,yes,no,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
17901,25,services,single,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17902,33,admin.,single,university.degree,no,no,no,1,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,yes
17903,50,management,married,university.degree,no,no,no,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
17904,28,self-employed,single,university.degree,no,yes,yes,1,999,1,failure,-1.8,93.369,-34.8,0.651,5008.7,no
17905,50,services,married,high.school,no,no,no,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
17906,39,services,divorced,high.school,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
17907,37,self-employed,married,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
17908,35,admin.,married,university.degree,no,yes,no,2,18,2,failure,-1.1,94.199,-37.5,0.886,4963.6,no
17909,33,management,married,high.school,no,no,yes,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
17910,33,technician,married,university.degree,no,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
17911,47,blue-collar,single,basic.4y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
17912,31,admin.,divorced,university.degree,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
17913,26,technician,divorced,unknown,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
17914,43,admin.,single,university.degree,no,no,yes,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
17915,33,blue-collar,married,basic.4y,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
17916,38,blue-collar,single,university.degree,unknown,no,no,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
17917,53,services,divorced,basic.4y,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17918,28,services,married,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17919,45,blue-collar,married,basic.9y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
17920,32,blue-collar,married,high.school,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
17921,47,technician,married,professional.course,no,no,no,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
17922,34,technician,married,professional.course,no,no,no,4,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,no
17923,27,admin.,single,high.school,no,no,no,3,999,0,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,yes
17924,36,blue-collar,married,basic.9y,unknown,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
17925,33,unemployed,single,university.degree,no,yes,no,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
17926,38,blue-collar,married,basic.6y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17927,36,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
17928,55,technician,married,professional.course,unknown,no,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
17929,35,admin.,divorced,high.school,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
17930,44,blue-collar,married,basic.6y,unknown,yes,no,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
17931,39,housemaid,divorced,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
17932,38,admin.,married,high.school,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
17933,37,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
17934,34,admin.,single,university.degree,no,yes,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
17935,39,blue-collar,married,basic.9y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
17936,49,blue-collar,single,basic.6y,unknown,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
17937,30,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
17938,38,technician,married,professional.course,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
17939,25,admin.,single,university.degree,no,yes,no,1,1,1,success,-3.4,92.379,-29.8,0.809,5017.5,no
17940,33,blue-collar,married,basic.4y,unknown,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
17941,39,admin.,single,unknown,no,no,yes,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
17942,52,blue-collar,married,basic.4y,no,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
17943,29,self-employed,married,university.degree,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
17944,29,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
17945,42,admin.,married,basic.6y,no,no,no,17,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
17946,45,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
17947,52,retired,married,basic.9y,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17948,48,technician,married,professional.course,no,no,yes,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
17949,27,blue-collar,married,basic.4y,unknown,no,no,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17950,34,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
17951,38,housemaid,married,high.school,no,yes,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
17952,42,blue-collar,married,basic.4y,unknown,yes,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17953,49,admin.,married,high.school,no,no,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
17954,40,services,single,basic.6y,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
17955,43,admin.,single,university.degree,no,yes,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
17956,42,blue-collar,married,basic.6y,no,no,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
17957,26,services,single,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
17958,26,student,single,high.school,no,no,no,2,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,no
17959,48,blue-collar,married,basic.9y,no,no,yes,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
17960,40,self-employed,married,basic.9y,unknown,no,no,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
17961,36,services,married,high.school,no,yes,yes,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
17962,55,retired,married,basic.9y,no,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
17963,27,admin.,single,university.degree,no,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17964,47,services,married,professional.course,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
17965,52,technician,married,professional.course,no,yes,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
17966,35,technician,single,high.school,no,no,no,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
17967,54,admin.,married,university.degree,unknown,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
17968,29,student,single,high.school,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,no
17969,34,admin.,single,high.school,no,yes,yes,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
17970,51,admin.,divorced,unknown,no,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes
17971,60,retired,married,basic.4y,unknown,no,no,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
17972,31,admin.,single,basic.9y,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17973,54,retired,married,basic.9y,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
17974,41,blue-collar,married,basic.4y,unknown,no,no,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
17975,55,blue-collar,married,basic.4y,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
17976,42,technician,married,basic.9y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17977,32,services,married,high.school,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
17978,49,blue-collar,married,basic.4y,no,no,no,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
17979,24,blue-collar,married,basic.9y,no,unknown,unknown,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
17980,38,unemployed,married,basic.9y,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
17981,42,retired,married,basic.9y,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
17982,41,admin.,married,high.school,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
17983,61,admin.,married,university.degree,no,yes,yes,5,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,yes
17984,33,admin.,single,high.school,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
17985,45,entrepreneur,married,unknown,no,no,no,16,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
17986,44,blue-collar,married,basic.4y,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17987,32,housemaid,married,basic.6y,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
17988,36,blue-collar,married,basic.6y,no,yes,no,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
17989,49,blue-collar,divorced,basic.4y,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes
17990,31,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
17991,32,self-employed,single,university.degree,no,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
17992,29,admin.,single,university.degree,no,yes,no,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
17993,31,management,married,university.degree,no,yes,no,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
17994,37,services,married,high.school,no,no,no,2,1,1,success,-1.8,93.075,-47.1,1.405,5099.1,no
17995,49,services,single,professional.course,no,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
17996,44,technician,married,professional.course,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
17997,23,blue-collar,single,basic.9y,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
17998,43,self-employed,divorced,university.degree,unknown,yes,no,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
17999,44,blue-collar,married,basic.6y,no,yes,yes,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
18000,39,entrepreneur,married,high.school,no,no,no,1,999,2,failure,-1.8,93.075,-47.1,1.479,5099.1,no
18001,35,services,married,basic.9y,no,yes,no,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
18002,45,management,married,university.degree,no,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
18003,32,admin.,divorced,high.school,no,yes,no,23,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
18004,40,admin.,single,high.school,no,yes,yes,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
18005,40,housemaid,divorced,high.school,unknown,no,yes,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
18006,82,retired,married,university.degree,unknown,no,no,3,3,4,success,-1.1,94.199,-37.5,0.879,4963.6,no
18007,52,technician,married,high.school,no,no,yes,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
18008,34,admin.,single,university.degree,no,yes,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
18009,52,retired,married,university.degree,no,yes,no,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
18010,31,technician,single,unknown,no,no,no,2,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
18011,54,admin.,married,university.degree,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
18012,34,technician,single,professional.course,no,unknown,unknown,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
18013,36,admin.,married,high.school,no,yes,no,1,999,1,failure,-0.1,93.2,-42,4.286,5195.8,yes
18014,54,management,married,university.degree,no,no,no,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no
18015,43,blue-collar,married,unknown,unknown,no,no,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
18016,30,blue-collar,single,basic.4y,unknown,no,yes,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
18017,51,retired,married,professional.course,no,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
18018,33,blue-collar,married,high.school,no,yes,no,10,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
18019,36,admin.,married,high.school,no,unknown,unknown,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
18020,41,technician,married,high.school,no,no,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
18021,43,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
18022,46,services,married,basic.6y,no,yes,no,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
18023,43,technician,married,high.school,no,no,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
18024,37,unemployed,married,high.school,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
18025,31,blue-collar,married,basic.9y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
18026,39,self-employed,married,high.school,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
18027,34,blue-collar,married,basic.6y,no,yes,yes,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
18028,44,entrepreneur,married,high.school,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
18029,32,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
18030,27,admin.,single,high.school,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
18031,50,unemployed,married,professional.course,no,yes,no,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
18032,44,admin.,married,university.degree,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
18033,36,technician,married,high.school,no,no,no,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,yes
18034,28,blue-collar,divorced,basic.4y,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
18035,44,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
18036,28,technician,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
18037,37,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
18038,42,entrepreneur,married,basic.9y,no,no,no,3,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
18039,57,admin.,single,high.school,no,yes,no,5,12,1,success,-1.8,92.893,-46.2,1.244,5099.1,no
18040,35,admin.,single,university.degree,no,yes,no,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
18041,35,admin.,single,university.degree,no,no,no,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
18042,35,entrepreneur,married,university.degree,unknown,yes,no,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
18043,40,management,married,high.school,no,no,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
18044,34,technician,married,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
18045,45,management,married,high.school,unknown,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
18046,47,self-employed,married,basic.9y,unknown,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
18047,38,self-employed,married,basic.9y,unknown,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
18048,32,technician,single,unknown,no,yes,yes,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
18049,56,admin.,divorced,basic.6y,no,no,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
18050,45,services,divorced,basic.9y,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
18051,58,retired,married,basic.4y,unknown,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
18052,33,admin.,married,university.degree,no,yes,yes,7,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
18053,36,admin.,divorced,high.school,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
18054,31,admin.,single,university.degree,no,no,no,1,3,1,success,-2.9,92.201,-31.4,0.829,5076.2,yes
18055,44,admin.,single,high.school,no,yes,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
18056,31,blue-collar,married,basic.4y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
18057,41,blue-collar,married,basic.6y,unknown,yes,no,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
18058,38,blue-collar,married,basic.9y,unknown,no,yes,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
18059,37,blue-collar,married,basic.9y,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
18060,49,unknown,married,unknown,unknown,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
18061,26,admin.,single,university.degree,no,no,yes,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
18062,30,student,single,unknown,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
18063,25,blue-collar,single,basic.4y,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
18064,28,admin.,married,high.school,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
18065,42,blue-collar,married,basic.4y,no,no,no,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
18066,26,admin.,single,high.school,no,no,no,2,4,1,success,-3.4,92.431,-26.9,0.73,5017.5,yes
18067,43,management,single,university.degree,unknown,yes,yes,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
18068,60,retired,married,university.degree,no,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
18069,35,technician,single,professional.course,no,no,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
18070,25,services,single,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
18071,60,retired,married,university.degree,no,yes,no,2,999,0,nonexistent,-1.1,94.601,-49.5,1,4963.6,no
18072,50,management,married,basic.9y,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
